sale_id, customer_id, sale_date, store_id, total_amount, discount_amount, payment_method
435, 1784, 2023-12-31, 3, 283.39, 12.98, PayPal
436, 5845, 2023-04-05, 1, 397.2, 43.0, Debit Card
437, 8920, 2022-10-24, 9, 376.02, 35.81, Cash
438, 2710, 2024-04-04, 3, 349.9, 36.73, Cash
439, 1212, 2023-06-08, 8, 196.59, 46.32, Credit Card
440, 8791, 2023-09-30, 4, 170.7, 16.66, Credit Card
441, 3861, 2024-03-24, 6, 241.92, 29.61, Credit Card
442, 6286, 2024-08-24, 5, 103.5, 10.92, Cash
443, 1242, 2022-12-18, 5, 95.52, 16.87, Debit Card
444, 6341, 2023-01-17, 10, 211.57, 40.38, Debit Card
445, 2176, 2023-12-28, 1, 466.31, 13.43, Debit Card
446, 1623, 2024-01-30, 4, 378.89, 29.16, Debit Card
447, 7101, 2023-06-06, 5, 389.54, 35.9, Debit Card
448, 8805, 2023-06-18, 10, 166.38, 40.9, Debit Card
449, 3563, 2023-03-04, 5, 348.94, 6.56, Cash
450, 9548, 2024-05-15, 5, 269.1, 22.06, Credit Card
451, 129, 2024-02-16, 5, 272.51, 11.21, Debit Card
452, 6667, 2023-10-13, 7, 479.92, 49.49, Cash
453, 2479, 2023-05-04, 9, 77.33, 33.78, PayPal
454, 5969, 2023-10-15, 6, 179.9, 44.29, Credit Card
455, 8281, 2023-11-12, 6, 229.46, 30.25, Debit Card
456, 7217, 2024-01-13, 9, 425.54, 8.39, Debit Card
457, 5320, 2023-07-01, 1, 304.5, 1.11, Cash
458, 5876, 2024-01-05, 6, 110.15, 43.61, Cash
459, 1607, 2024-08-26, 6, 279.83, 28.43, Credit Card
460, 4554, 2023-06-08, 6, 269.4, 37.59, Cash
461, 9263, 2023-08-04, 4, 385.88, 8.22, Cash
462, 3244, 2024-04-06, 6, 477.75, 20.63, PayPal
463, 718, 2023-01-15, 8, 195.73, 30.43, Credit Card
464, 8313, 2024-05-11, 3, 135.05, 11.2, Cash
465, 1053, 2024-04-20, 4, 342.82, 26.64, Credit Card
466, 6593, 2024-08-30, 3, 55.66, 47.26, Cash
467, 716, 2023-03-10, 2, 366.14, 46.64, Debit Card
468, 2872, 2024-09-19, 1, 41.66, 26.92, Cash
469, 7787, 2022-11-07, 7, 241.66, 47.23, Debit Card
470, 4996, 2022-12-10, 8, 143.61, 27.49, Credit Card
471, 6223, 2023-04-27, 3, 158.76, 47.65, Debit Card
472, 9994, 2023-07-16, 3, 289.43, 44.71, PayPal
473, 6505, 2023-08-12, 8, 281.89, 8.89, Cash
474, 7867, 2024-04-03, 1, 212.07, 20.48, PayPal
475, 2554, 2023-06-17, 8, 232.01, 4.74, Debit Card
476, 5120, 2023-07-20, 4, 350.28, 48.82, Debit Card
477, 4098, 2023-05-05, 2, 420.72, 39.7, Debit Card
478, 7012, 2023-11-26, 2, 327.62, 47.62, Debit Card
479, 8820, 2024-07-07, 1, 257.19, 43.96, Cash
480, 4215, 2024-01-01, 8, 303.18, 45.58, Credit Card
481, 121, 2023-10-29, 7, 231.06, 6.22, Debit Card
482, 6415, 2023-06-28, 6, 390.22, 5.53, Cash
483, 2806, 2023-05-28, 4, 328.16, 7.18, Credit Card
484, 6872, 2023-01-25, 5, 335.7, 9.77, PayPal
485, 9916, 2023-02-27, 6, 378.46, 45.43, Credit Card
486, 754, 2023-07-06, 3, 297.24, 41.27, PayPal
487, 4245, 2024-01-12, 1, 280.85, 37.2, Credit Card
488, 36, 2022-12-25, 5, 33.95, 32.3, Cash
489, 8251, 2023-01-10, 9, 105.48, 5.26, PayPal
490, 6352, 2024-02-05, 1, 440.02, 19.29, Cash
491, 5476, 2022-10-10, 10, 321.91, 16.68, Credit Card
492, 9580, 2022-11-15, 10, 418.18, 43.4, PayPal
493, 6744, 2024-08-02, 4, 282.11, 23.54, PayPal
494, 1251, 2023-10-15, 4, 286.47, 49.45, Credit Card
495, 1885, 2023-08-10, 9, 296.27, 12.73, Debit Card
496, 6910, 2023-05-06, 5, 205.0, 1.0, Cash
497, 5723, 2023-04-05, 7, 288.77, 36.25, Debit Card
498, 1569, 2024-06-29, 4, 50.4, 29.25, PayPal
499, 2165, 2024-05-20, 7, 334.94, 13.81, Debit Card
500, 9012, 2023-09-20, 8, 26.66, 29.33, Cash
501, 851, 2023-05-31, 7, 224.98, 43.4, Cash
502, 2695, 2024-01-23, 2, 230.84, 22.99, Credit Card
503, 4030, 2024-06-14, 10, 370.81, 46.1, Credit Card
504, 1345, 2023-05-24, 6, 361.63, 35.55, Cash
505, 4201, 2024-05-18, 2, 145.62, 24.98, Cash
506, 4645, 2024-04-22, 3, 129.23, 13.07, Cash
507, 7570, 2024-02-19, 3, 375.53, 3.42, Debit Card
508, 3914, 2024-03-13, 1, 129.38, 25.49, Cash
509, 1649, 2024-05-29, 7, 273.11, 23.13, Credit Card
510, 3733, 2024-07-01, 2, 361.37, 8.46, Cash
511, 1712, 2024-07-12, 7, 353.73, 8.9, PayPal
512, 2639, 2024-02-03, 1, 353.83, 20.77, Debit Card
513, 9697, 2023-11-04, 5, 445.0, 28.45, Cash
514, 7928, 2023-12-11, 8, 235.1, 42.7, Credit Card
515, 7083, 2022-11-18, 7, 153.87, 33.5, Credit Card
516, 5702, 2023-09-18, 10, 195.5, 26.31, Debit Card
517, 275, 2024-07-11, 6, 238.3, 48.68, Cash
518, 4935, 2023-11-07, 3, 431.86, 2.81, PayPal
519, 2252, 2024-06-03, 4, 203.46, 13.64, Debit Card
520, 1521, 2023-01-21, 4, 380.92, 37.52, Credit Card
521, 1604, 2024-01-27, 1, 315.01, 16.65, Credit Card
522, 3094, 2023-09-21, 1, 175.69, 25.03, Cash
523, 6216, 2024-09-15, 10, 272.39, 8.51, Cash
524, 9860, 2022-09-22, 1, 439.46, 38.13, Credit Card
525, 7277, 2024-03-30, 2, 201.09, 38.04, PayPal
526, 4228, 2023-11-26, 3, 485.02, 5.2, Credit Card
527, 6747, 2023-08-25, 3, 437.5, 49.22, PayPal
528, 9739, 2024-04-13, 1, 138.13, 44.49, Cash
529, 9774, 2023-08-28, 6, 189.83, 28.99, Credit Card
530, 5255, 2024-09-14, 1, 121.41, 46.61, Credit Card
531, 9460, 2024-03-02, 1, 480.2, 9.95, PayPal
532, 4095, 2024-08-01, 10, 165.8, 12.17, Cash
533, 2653, 2023-08-18, 6, 74.1, 19.12, Cash
534, 810, 2023-02-27, 1, 267.04, 30.74, Cash
535, 621, 2023-10-09, 2, 186.48, 32.08, Credit Card
536, 2669, 2024-05-21, 2, 422.7, 8.46, Credit Card
537, 7190, 2023-12-21, 3, 349.89, 28.18, Cash
538, 1786, 2023-02-10, 2, 169.97, 33.06, Cash
539, 6575, 2024-04-28, 10, 94.29, 41.8, Credit Card
540, 7108, 2022-12-29, 1, 240.83, 30.37, Debit Card
541, 124, 2023-01-10, 1, 345.82, 22.91, PayPal
542, 6053, 2023-02-16, 5, 497.06, 36.83, Cash
543, 5778, 2023-02-03, 2, 366.21, 29.41, PayPal
544, 6830, 2024-09-11, 4, 364.51, 37.26, Debit Card
545, 755, 2024-07-19, 9, 128.76, 17.21, PayPal
546, 438, 2023-01-25, 2, 450.19, 27.87, PayPal
547, 2522, 2022-09-23, 10, 252.29, 18.58, Credit Card
548, 512, 2024-02-05, 8, 347.33, 43.87, Debit Card
549, 1665, 2023-10-09, 2, 275.45, 13.39, PayPal
550, 5650, 2023-09-24, 5, 162.85, 9.62, Cash
551, 5509, 2024-04-14, 7, 324.88, 2.67, Debit Card
552, 5650, 2023-06-15, 3, 82.01, 15.75, PayPal
553, 5822, 2024-02-09, 6, 66.25, 49.92, Debit Card
554, 7438, 2023-04-27, 2, 373.66, 18.72, PayPal
555, 9968, 2023-09-20, 5, 257.01, 47.73, PayPal
556, 9739, 2023-06-15, 3, 95.7, 41.49, PayPal
557, 8885, 2023-10-22, 9, 323.28, 23.17, Credit Card
558, 5688, 2023-06-07, 1, 291.22, 9.86, Cash
559, 9360, 2022-11-04, 3, 94.09, 24.24, Credit Card
560, 310, 2024-02-18, 9, 138.94, 44.28, Credit Card
561, 7086, 2024-09-11, 8, 226.89, 3.82, Credit Card
562, 7018, 2024-06-12, 10, 362.87, 31.51, Cash
563, 7235, 2024-01-12, 8, 355.06, 16.72, PayPal
564, 9032, 2023-06-09, 10, 78.47, 25.25, Debit Card
565, 823, 2023-01-24, 4, 170.84, 3.87, PayPal
566, 7934, 2023-12-08, 3, 197.5, 24.72, Debit Card
567, 9725, 2023-11-10, 4, 418.92, 14.86, Cash
568, 5904, 2022-10-30, 3, 142.6, 4.43, Credit Card
569, 2930, 2022-12-06, 8, 59.84, 3.74, Credit Card
570, 4597, 2024-03-28, 3, 443.65, 1.23, PayPal
571, 4825, 2023-01-27, 9, 364.23, 46.64, Cash
572, 4969, 2023-08-12, 3, 122.34, 43.08, Debit Card
573, 8630, 2024-04-30, 2, 321.68, 21.69, PayPal
574, 773, 2023-10-26, 4, 380.59, 20.3, Cash
575, 6485, 2024-02-25, 6, 428.39, 22.29, Cash
576, 7047, 2024-04-14, 4, 275.53, 39.02, Cash
577, 557, 2024-03-11, 8, 302.35, 49.11, Cash
578, 5729, 2023-01-30, 7, 296.74, 16.81, Debit Card
579, 6117, 2022-12-29, 1, 198.82, 13.32, Credit Card
580, 6629, 2023-04-25, 2, 139.61, 0.64, PayPal
581, 4839, 2024-02-07, 6, 276.07, 23.2, Cash
582, 3579, 2024-07-09, 7, 369.6, 24.29, Debit Card
583, 2559, 2024-02-26, 1, 238.38, 21.18, PayPal
584, 7537, 2023-12-22, 1, 259.73, 42.16, PayPal
585, 3086, 2023-04-13, 9, 393.89, 2.56, Credit Card
586, 1108, 2023-07-21, 1, 265.83, 8.49, Debit Card
587, 5612, 2023-08-25, 8, 161.88, 15.47, Cash
588, 2252, 2023-06-17, 3, 441.62, 19.06, Debit Card
589, 4807, 2024-05-25, 7, 466.24, 47.36, PayPal
590, 695, 2023-04-29, 5, 314.03, 18.78, PayPal
591, 8679, 2022-12-01, 6, 404.02, 17.83, Debit Card
592, 7892, 2023-02-01, 7, 83.9, 42.94, Debit Card
593, 6741, 2023-03-24, 6, 125.53, 6.67, PayPal
594, 2702, 2023-01-10, 10, 234.18, 34.74, PayPal
595, 8492, 2023-03-08, 5, 403.07, 8.55, Debit Card
596, 349, 2023-08-05, 8, 186.64, 28.93, Cash
597, 5756, 2024-05-21, 3, 66.5, 42.74, Credit Card
598, 9412, 2024-04-03, 9, 470.22, 46.22, Debit Card
599, 3706, 2022-10-25, 4, 384.53, 34.0, Credit Card
600, 8021, 2024-01-13, 8, 235.42, 5.46, Cash
601, 7115, 2023-06-24, 5, 111.56, 44.71, Credit Card
602, 787, 2023-12-13, 5, 364.43, 49.54, Cash
603, 4150, 2024-07-21, 10, 108.84, 24.9, Cash
604, 8925, 2023-07-29, 6, 79.83, 25.21, PayPal
605, 4032, 2022-12-24, 7, 287.63, 0.06, Debit Card
606, 4875, 2024-02-14, 8, 79.39, 42.94, Debit Card
607, 5617, 2023-01-23, 4, 270.43, 11.49, Debit Card
608, 4208, 2024-01-26, 5, 450.26, 21.48, Debit Card
609, 8648, 2023-09-11, 6, 485.62, 31.95, PayPal
610, 3274, 2023-12-23, 5, 37.81, 26.09, Cash
611, 2427, 2024-04-20, 1, 358.74, 42.56, Debit Card
612, 923, 2024-05-21, 6, 183.58, 28.2, PayPal
613, 8120, 2023-04-02, 7, 432.84, 31.26, Credit Card
614, 8594, 2023-09-20, 4, 72.79, 39.2, PayPal
615, 440, 2024-03-26, 4, 62.45, 38.17, Debit Card
616, 8459, 2024-01-05, 2, 482.08, 8.39, Debit Card
617, 5587, 2023-06-14, 10, 370.82, 20.18, Cash
618, 9928, 2024-07-04, 2, 58.15, 38.49, Debit Card
619, 9362, 2024-02-01, 9, 313.29, 18.64, Cash
620, 2721, 2023-02-23, 4, 334.14, 34.92, Debit Card
621, 7569, 2023-10-13, 8, 214.13, 42.09, Cash
622, 4462, 2022-09-24, 9, 244.25, 4.49, Debit Card
623, 4742, 2023-03-17, 8, 102.85, 44.05, PayPal
624, 4628, 2022-12-20, 7, 54.12, 37.87, Credit Card
625, 6008, 2024-06-16, 9, 66.54, 16.47, Debit Card
626, 486, 2023-02-20, 4, 181.04, 12.43, Cash
627, 4697, 2024-07-25, 7, 71.71, 31.9, Debit Card
628, 598, 2023-02-01, 5, 238.26, 30.92, Cash
629, 1013, 2023-12-01, 4, 366.72, 19.03, Debit Card
630, 5174, 2024-06-20, 4, 63.63, 32.06, PayPal
631, 233, 2023-09-14, 1, 447.95, 27.93, Credit Card
632, 7776, 2024-04-01, 2, 243.71, 27.01, PayPal
633, 8714, 2023-06-30, 8, 400.82, 26.22, Cash
634, 3567, 2024-09-03, 5, 369.96, 40.01, Credit Card
635, 2106, 2024-05-29, 5, 303.33, 38.55, Credit Card
636, 8158, 2023-10-31, 5, 434.06, 47.31, Cash
637, 81, 2023-04-01, 9, 447.49, 34.78, Cash
638, 7356, 2023-08-06, 1, 212.86, 16.62, Debit Card
639, 5207, 2024-08-06, 3, 369.08, 43.12, Debit Card
640, 8012, 2023-02-13, 5, 469.82, 18.51, Debit Card
641, 2962, 2023-06-03, 4, 176.66, 41.11, Cash
642, 3984, 2023-12-29, 2, 342.92, 32.93, Credit Card
643, 3689, 2023-05-11, 2, 202.88, 5.76, Debit Card
644, 2564, 2023-02-13, 7, 396.71, 8.8, PayPal
645, 4416, 2023-06-01, 9, 61.4, 29.0, Debit Card
646, 9040, 2023-07-12, 3, 388.15, 37.38, PayPal
647, 4807, 2022-12-13, 1, 132.84, 43.02, PayPal
648, 3379, 2024-07-09, 2, 382.14, 15.15, Credit Card
649, 5476, 2023-02-19, 7, 242.56, 3.5, Debit Card
650, 9062, 2023-08-12, 7, 327.6, 25.77, Cash
651, 3722, 2024-07-01, 8, 129.51, 45.47, PayPal
652, 1067, 2023-01-18, 10, 105.8, 25.04, Cash
653, 7188, 2024-07-17, 10, 326.33, 28.35, Cash
654, 1504, 2023-03-17, 9, 59.16, 18.63, Debit Card
655, 2862, 2024-05-18, 4, 385.05, 16.14, Credit Card
656, 2847, 2022-11-09, 1, 155.49, 11.93, Debit Card
657, 9238, 2022-12-21, 10, 483.25, 35.74, Cash
658, 9078, 2024-01-18, 4, 280.15, 42.34, PayPal
659, 3437, 2023-04-10, 2, 343.53, 12.19, Cash
660, 8522, 2023-03-07, 10, 128.02, 27.09, Credit Card
661, 8521, 2023-09-14, 10, 128.26, 21.99, PayPal
662, 5480, 2023-07-31, 2, 23.87, 39.06, Credit Card
663, 9547, 2023-11-07, 5, 22.31, 2.96, Cash
664, 1803, 2024-04-08, 7, 143.08, 47.92, Debit Card
665, 763, 2024-05-25, 3, 134.38, 18.93, Cash
666, 4826, 2023-09-02, 8, 285.48, 9.38, Debit Card
667, 3601, 2022-11-24, 6, 127.31, 12.15, Cash
668, 5707, 2024-01-25, 10, 57.31, 11.79, Cash
669, 9544, 2023-07-26, 4, 219.44, 40.71, PayPal
670, 1465, 2024-02-02, 4, 64.08, 3.83, Debit Card
671, 5981, 2023-03-29, 10, 87.19, 38.93, Debit Card
672, 1199, 2024-07-13, 2, 192.28, 31.97, Credit Card
673, 1800, 2023-05-30, 2, 74.19, 24.48, Credit Card
674, 3768, 2024-04-07, 7, 256.54, 19.69, Credit Card
675, 5291, 2024-03-02, 4, 134.5, 16.71, PayPal
676, 8122, 2022-12-21, 8, 68.4, 28.24, Cash
677, 7470, 2024-01-06, 9, 204.49, 34.1, Debit Card
678, 4451, 2022-11-06, 2, 326.29, 40.71, Debit Card
679, 9268, 2022-11-07, 10, 403.85, 49.99, Credit Card
680, 6133, 2023-01-27, 7, 42.32, 39.39, PayPal
681, 3482, 2022-12-13, 1, 324.19, 43.56, Debit Card
682, 1817, 2023-01-12, 8, 137.6, 1.97, Credit Card
683, 3138, 2023-08-06, 3, 427.08, 26.99, Cash
684, 8032, 2024-05-30, 2, 113.88, 12.32, Debit Card
685, 7432, 2023-02-19, 9, 260.71, 15.16, Credit Card
686, 7027, 2023-07-28, 2, 249.61, 9.76, Credit Card
687, 5958, 2024-06-04, 7, 479.95, 38.06, PayPal
688, 2799, 2023-03-27, 6, 130.19, 0.98, Cash
689, 3549, 2024-01-21, 8, 127.0, 7.37, Debit Card
690, 3942, 2023-11-07, 4, 295.04, 33.15, Debit Card
691, 6179, 2023-11-06, 4, 28.65, 8.21, Cash
692, 9069, 2023-08-25, 4, 214.65, 27.35, PayPal
693, 3846, 2024-03-26, 8, 463.49, 41.77, Cash
694, 8743, 2024-08-12, 8, 127.77, 40.55, Debit Card
695, 7636, 2023-12-27, 2, 395.41, 3.1, Cash
696, 1771, 2024-06-13, 4, 316.58, 12.73, Cash
697, 1371, 2023-04-23, 5, 42.08, 43.73, PayPal
698, 9132, 2024-07-03, 1, 32.45, 4.64, Cash
699, 1324, 2024-02-16, 2, 28.96, 35.88, Debit Card
700, 5061, 2024-03-12, 5, 58.14, 13.6, PayPal
701, 1105, 2024-01-10, 1, 419.55, 7.9, Debit Card
702, 7476, 2022-12-13, 5, 481.14, 7.04, PayPal
703, 3438, 2022-11-04, 9, 275.64, 2.96, Cash
704, 6922, 2024-04-20, 5, 23.6, 6.94, Credit Card
705, 6948, 2023-07-06, 9, 323.14, 11.84, Credit Card
706, 789, 2023-06-15, 6, 399.84, 38.06, Cash
707, 6275, 2023-06-27, 1, 64.29, 37.79, Credit Card
708, 3597, 2024-02-18, 2, 314.49, 26.79, Debit Card
709, 6163, 2023-03-03, 6, 36.57, 17.61, Debit Card
710, 4170, 2023-01-16, 9, 179.63, 18.81, Debit Card
711, 6603, 2022-11-23, 5, 162.68, 43.96, PayPal
712, 4168, 2023-02-05, 8, 100.23, 10.84, Debit Card
713, 9257, 2024-02-28, 7, 379.23, 25.11, PayPal
714, 5756, 2023-09-13, 3, 343.14, 24.14, Debit Card
715, 499, 2024-03-27, 4, 198.34, 32.92, Cash
716, 3654, 2023-02-05, 5, 264.52, 21.78, Credit Card
717, 289, 2024-05-25, 7, 438.55, 31.8, Debit Card
718, 9365, 2024-06-01, 5, 233.12, 41.57, PayPal
719, 3681, 2024-04-13, 10, 118.37, 46.32, Credit Card
720, 9065, 2023-03-03, 1, 139.28, 23.46, Cash
721, 2257, 2023-05-11, 10, 312.88, 22.24, PayPal
722, 8566, 2022-09-22, 8, 28.3, 26.92, Credit Card
723, 7690, 2023-01-28, 9, 158.12, 41.29, Credit Card
724, 749, 2023-07-07, 1, 28.16, 13.14, Debit Card
725, 6405, 2024-04-08, 7, 371.33, 36.15, PayPal
726, 1184, 2024-09-16, 10, 335.33, 36.59, Credit Card
727, 717, 2024-04-18, 7, 485.46, 43.08, Credit Card
728, 1836, 2023-12-20, 6, 427.75, 44.87, Debit Card
729, 5069, 2024-01-23, 4, 477.83, 14.36, Debit Card
730, 5898, 2023-05-22, 8, 471.35, 38.01, Credit Card
731, 9148, 2024-06-08, 2, 166.21, 28.08, PayPal
732, 1480, 2023-08-27, 7, 157.32, 22.96, Cash
733, 7899, 2024-05-08, 6, 56.97, 12.66, Cash
734, 4154, 2023-05-13, 8, 129.98, 41.68, Credit Card
735, 6461, 2023-08-25, 7, 204.24, 12.51, Debit Card
736, 9202, 2022-11-20, 9, 194.78, 36.9, Credit Card
737, 3018, 2022-09-22, 9, 252.23, 23.15, Credit Card
738, 2867, 2022-12-25, 1, 56.47, 24.7, PayPal
739, 6755, 2023-06-29, 1, 355.48, 26.11, PayPal
740, 4446, 2023-08-16, 8, 224.82, 13.58, Debit Card
741, 9285, 2023-02-27, 2, 416.96, 7.28, Credit Card
742, 3005, 2023-12-10, 3, 124.19, 11.43, Cash
743, 1999, 2023-08-25, 7, 397.93, 2.82, Credit Card
744, 7922, 2023-04-11, 2, 190.53, 17.99, PayPal
745, 9786, 2023-10-03, 2, 70.54, 25.77, Debit Card
746, 7500, 2024-02-20, 8, 371.89, 39.1, Debit Card
747, 9442, 2023-11-10, 3, 295.76, 17.52, Cash
748, 3225, 2024-01-26, 2, 121.59, 9.72, Credit Card
749, 3294, 2023-03-20, 6, 51.65, 7.52, Debit Card
750, 5818, 2023-12-07, 5, 98.92, 9.71, Credit Card
751, 6628, 2024-02-23, 9, 238.29, 21.14, Cash
752, 9273, 2022-12-12, 2, 454.61, 32.29, PayPal
753, 1908, 2023-03-26, 8, 241.89, 11.08, Cash
754, 2655, 2023-10-28, 6, 39.61, 38.99, PayPal
755, 1304, 2024-05-29, 1, 368.61, 49.45, Credit Card
756, 6852, 2023-08-23, 5, 150.63, 27.41, Credit Card
757, 5864, 2023-03-17, 4, 388.62, 24.27, Credit Card
758, 8584, 2024-05-02, 3, 271.57, 28.31, Credit Card
759, 5275, 2022-12-27, 4, 445.36, 39.87, PayPal
760, 9864, 2023-06-21, 10, 206.6, 0.82, Credit Card
761, 9403, 2023-03-09, 10, 272.07, 6.53, Debit Card
762, 7974, 2024-06-04, 3, 42.06, 42.25, PayPal
763, 5854, 2022-10-14, 9, 267.57, 20.4, Credit Card
764, 4015, 2024-03-17, 9, 187.29, 10.85, Credit Card
765, 3981, 2024-06-30, 5, 467.85, 29.78, Cash
766, 9981, 2023-04-25, 10, 202.88, 38.24, Cash
767, 675, 2022-12-30, 6, 54.59, 43.25, Credit Card
768, 4800, 2024-01-06, 7, 448.34, 16.31, Credit Card
769, 8785, 2023-04-07, 7, 86.07, 40.89, Cash
770, 5124, 2024-02-09, 10, 364.25, 44.58, Cash
771, 6825, 2023-08-10, 4, 120.89, 45.31, Cash
772, 8462, 2023-04-18, 8, 292.03, 20.73, Credit Card
773, 476, 2023-03-23, 3, 495.01, 28.88, PayPal
774, 5754, 2024-03-04, 1, 224.92, 22.91, Debit Card
775, 1683, 2023-09-12, 10, 221.19, 31.7, Credit Card
776, 7070, 2022-12-07, 10, 57.52, 38.14, Cash
777, 9023, 2023-03-22, 8, 22.87, 3.19, Credit Card
778, 7612, 2023-06-17, 9, 316.08, 5.05, Debit Card
779, 4345, 2023-03-01, 2, 110.53, 43.48, Cash
780, 8757, 2022-11-28, 1, 186.28, 47.22, Debit Card
781, 6708, 2024-08-21, 10, 415.91, 39.4, PayPal
782, 9974, 2024-07-02, 10, 82.0, 35.77, PayPal
783, 5487, 2022-09-26, 3, 333.63, 22.35, PayPal
784, 4065, 2023-11-11, 4, 468.02, 4.22, Debit Card
785, 9518, 2023-06-16, 10, 227.74, 43.72, Cash
786, 3996, 2024-01-06, 10, 294.26, 44.72, Cash
787, 1196, 2023-08-18, 7, 473.43, 28.01, Debit Card
788, 1086, 2024-04-06, 2, 355.64, 3.75, Credit Card
789, 6677, 2023-07-03, 8, 430.95, 0.43, Credit Card
790, 2748, 2024-05-30, 6, 400.66, 2.32, PayPal
791, 5058, 2023-02-07, 9, 66.87, 37.91, PayPal
792, 4652, 2023-10-18, 2, 294.84, 1.25, Credit Card
793, 7640, 2024-08-08, 4, 470.85, 1.99, Credit Card
794, 467, 2024-08-04, 7, 445.17, 3.85, Cash
795, 6069, 2023-04-24, 7, 210.75, 33.63, PayPal
796, 2244, 2023-09-09, 5, 265.9, 44.81, Cash
797, 320, 2023-06-30, 2, 80.04, 22.17, Credit Card
798, 3699, 2023-02-09, 8, 484.48, 36.37, Credit Card
799, 1563, 2024-03-05, 8, 225.79, 18.23, Cash
800, 3285, 2023-04-24, 3, 184.11, 46.35, Cash
801, 9152, 2023-01-21, 1, 357.67, 9.97, Cash
802, 1125, 2024-02-10, 10, 331.14, 37.87, PayPal
803, 5384, 2024-07-30, 9, 204.87, 20.23, Debit Card
804, 3175, 2022-10-06, 10, 58.22, 35.96, Cash
805, 3678, 2023-03-18, 7, 431.15, 15.09, PayPal
806, 6246, 2023-07-20, 10, 245.4, 33.54, PayPal
807, 3101, 2024-06-03, 10, 475.9, 32.51, Cash
808, 9852, 2024-06-13, 10, 293.88, 5.07, Debit Card
809, 2912, 2024-06-30, 2, 337.12, 10.64, Cash
810, 5410, 2024-08-18, 6, 132.55, 12.17, Credit Card
811, 5420, 2023-08-18, 3, 330.13, 2.54, Debit Card
812, 3603, 2022-12-15, 7, 420.84, 2.11, PayPal
813, 3071, 2024-09-16, 6, 398.5, 0.32, Cash
814, 69, 2024-08-29, 10, 203.95, 3.5, PayPal
815, 9552, 2023-02-12, 2, 89.31, 33.17, Credit Card
816, 5951, 2023-03-20, 10, 145.38, 11.52, Cash
817, 9972, 2022-10-09, 8, 121.02, 18.05, Debit Card
818, 8122, 2023-03-05, 3, 404.87, 27.52, Cash
819, 5582, 2022-09-24, 9, 268.64, 42.94, Debit Card
820, 9726, 2024-06-01, 1, 206.33, 37.53, Debit Card
821, 1625, 2023-04-24, 5, 423.62, 34.53, PayPal
822, 9827, 2024-02-29, 8, 189.06, 13.51, Credit Card
823, 8736, 2024-03-09, 10, 333.62, 24.99, Credit Card
824, 9872, 2022-09-23, 6, 198.23, 40.86, Credit Card
825, 3058, 2023-02-18, 8, 426.11, 27.61, Credit Card
826, 1548, 2022-11-25, 10, 150.42, 15.14, Cash
827, 4397, 2022-11-21, 7, 299.55, 36.76, PayPal
828, 7714, 2022-12-06, 1, 181.9, 19.7, Debit Card
829, 4408, 2024-08-16, 1, 65.44, 3.1, Credit Card
830, 4234, 2023-09-28, 9, 151.1, 40.16, Cash
831, 4258, 2024-03-30, 10, 94.47, 32.08, Cash
832, 8436, 2023-09-27, 6, 202.9, 1.56, Cash
833, 7366, 2022-12-21, 5, 349.54, 9.98, Debit Card
834, 7721, 2023-03-27, 7, 80.22, 28.35, Cash
835, 5911, 2024-07-06, 5, 414.06, 3.71, PayPal
836, 5165, 2023-10-26, 10, 230.07, 9.33, Debit Card
837, 9875, 2024-04-30, 10, 46.41, 42.63, Cash
838, 3320, 2023-07-19, 5, 47.88, 6.4, Cash
839, 9998, 2024-08-04, 7, 35.5, 35.57, Cash
840, 9073, 2023-12-21, 7, 188.75, 6.09, Cash
841, 25, 2023-05-15, 8, 302.08, 3.02, Cash
842, 519, 2022-11-23, 2, 265.85, 45.34, Debit Card
843, 1277, 2024-07-20, 4, 225.03, 18.13, Cash
844, 6046, 2023-10-16, 3, 200.0, 26.22, Debit Card
845, 2294, 2024-02-06, 4, 444.46, 39.74, Cash
846, 1647, 2023-12-31, 1, 146.19, 29.84, Debit Card
847, 8112, 2023-04-03, 4, 381.57, 40.21, Credit Card
848, 7028, 2023-03-22, 4, 465.17, 19.58, Debit Card
849, 1821, 2023-09-05, 3, 175.21, 29.4, Cash
850, 2766, 2023-02-15, 3, 368.6, 3.44, Credit Card
851, 6349, 2023-06-12, 9, 423.95, 15.29, Debit Card
852, 535, 2023-05-04, 3, 292.57, 42.93, PayPal
853, 5006, 2024-08-30, 1, 62.07, 47.04, Cash
854, 6871, 2022-12-01, 7, 300.47, 41.04, Cash
855, 3678, 2023-02-28, 9, 433.25, 14.49, Cash
856, 4937, 2023-12-29, 9, 494.09, 48.39, Debit Card
857, 1459, 2024-04-28, 1, 149.05, 26.08, Debit Card
858, 539, 2023-10-25, 1, 124.06, 1.32, Debit Card
859, 8099, 2024-04-06, 4, 163.59, 43.93, Credit Card
860, 4986, 2024-02-24, 8, 101.98, 8.82, Cash
861, 7935, 2022-09-22, 7, 174.97, 23.38, PayPal
862, 7372, 2024-07-28, 6, 86.72, 38.61, Debit Card
863, 3976, 2022-11-30, 9, 171.42, 36.99, PayPal
864, 5717, 2024-05-22, 5, 272.49, 36.53, Credit Card
865, 1049, 2024-03-13, 6, 475.25, 25.68, Debit Card
866, 1617, 2023-06-27, 8, 400.28, 23.68, Cash
867, 5551, 2023-09-09, 4, 42.29, 13.51, PayPal
868, 237, 2023-09-22, 8, 186.87, 13.52, Credit Card
